time,host,ip,period,icmp,ttl,rtt,trans_pack,recv_pack,pack_loss,min/avg/max/mdev
15-02-2023-10-58-13,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=40.0,1,1,0%,40.017/40.017/40.017/0.000
15-02-2023-10-58-14,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=37.6,1,1,0%,37.617/37.617/37.617/0.000
15-02-2023-10-58-15,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=36.7,1,1,0%,36.662/36.662/36.662/0.000
15-02-2023-10-58-16,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=37.5,1,1,0%,37.501/37.501/37.501/0.000
15-02-2023-10-58-17,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=31.2,1,1,0%,31.193/31.193/31.193/0.000
15-02-2023-10-58-18,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=41.0,1,1,0%,41.015/41.015/41.015/0.000
15-02-2023-10-58-19,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=38.6,1,1,0%,38.638/38.638/38.638/0.000
15-02-2023-10-58-20,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=40.5,1,1,0%,40.470/40.470/40.470/0.000
15-02-2023-10-58-21,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=33.1,1,1,0%,33.060/33.060/33.060/0.000
15-02-2023-10-58-22,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=38.5,1,1,0%,38.501/38.501/38.501/0.000
15-02-2023-10-58-23,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=35.7,1,1,0%,35.749/35.749/35.749/0.000
15-02-2023-10-58-24,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=38.8,1,1,0%,38.770/38.770/38.770/0.000
15-02-2023-10-58-25,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=35.3,1,1,0%,35.261/35.261/35.261/0.000
15-02-2023-10-58-27,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=33.8,1,1,0%,33.838/33.838/33.838/0.000
15-02-2023-10-58-28,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=32.3,1,1,0%,32.284/32.284/32.284/0.000
15-02-2023-10-58-29,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=26.0,1,1,0%,25.974/25.974/25.974/0.000
15-02-2023-10-58-30,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=34.4,1,1,0%,34.421/34.421/34.421/0.000
15-02-2023-10-58-31,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=28.1,1,1,0%,28.061/28.061/28.061/0.000
15-02-2023-10-58-32,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=28.6,1,1,0%,28.640/28.640/28.640/0.000
15-02-2023-10-58-33,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=38.5,1,1,0%,38.479/38.479/38.479/0.000
15-02-2023-10-58-34,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=34.2,1,1,0%,34.167/34.167/34.167/0.000
15-02-2023-10-58-35,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=32.7,1,1,0%,32.705/32.705/32.705/0.000
15-02-2023-10-58-36,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=48.5,1,1,0%,48.496/48.496/48.496/0.000
15-02-2023-10-58-37,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=32.1,1,1,0%,32.103/32.103/32.103/0.000
15-02-2023-10-58-38,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=28.8,1,1,0%,28.829/28.829/28.829/0.000
15-02-2023-10-58-39,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=45.1,1,1,0%,45.135/45.135/45.135/0.000
15-02-2023-10-58-40,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=46.5,1,1,0%,46.494/46.494/46.494/0.000
15-02-2023-10-58-41,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=41.0,1,1,0%,41.023/41.023/41.023/0.000
15-02-2023-10-59-03,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=68.6,1,1,0%,68.625/68.625/68.625/0.000
15-02-2023-10-59-04,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=36.4,1,1,0%,36.403/36.403/36.403/0.000
15-02-2023-10-59-05,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=27.0,1,1,0%,26.984/26.984/26.984/0.000
15-02-2023-10-59-06,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=38.1,1,1,0%,38.072/38.072/38.072/0.000
15-02-2023-10-59-07,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=44.2,1,1,0%,44.179/44.179/44.179/0.000
15-02-2023-10-59-08,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=34.7,1,1,0%,34.727/34.727/34.727/0.000
15-02-2023-10-59-09,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=38.2,1,1,0%,38.184/38.184/38.184/0.000
15-02-2023-10-59-10,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=31.7,1,1,0%,31.697/31.697/31.697/0.000
15-02-2023-10-59-11,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=32.1,1,1,0%,32.113/32.113/32.113/0.000
15-02-2023-10-59-12,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=49.4,1,1,0%,49.393/49.393/49.393/0.000
15-02-2023-10-59-13,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=50.3,1,1,0%,50.262/50.262/50.262/0.000
15-02-2023-10-59-14,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=23.1,1,1,0%,23.067/23.067/23.067/0.000
15-02-2023-10-59-15,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=40.6,1,1,0%,40.633/40.633/40.633/0.000
15-02-2023-10-59-16,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=43.5,1,1,0%,43.466/43.466/43.466/0.000
15-02-2023-10-59-17,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=39.5,1,1,0%,39.538/39.538/39.538/0.000
15-02-2023-10-59-19,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=42.5,1,1,0%,42.505/42.505/42.505/0.000
15-02-2023-10-59-20,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=36.1,1,1,0%,36.094/36.094/36.094/0.000
15-02-2023-10-59-21,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=39.0,1,1,0%,39.043/39.043/39.043/0.000
15-02-2023-10-59-22,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=38.6,1,1,0%,38.562/38.562/38.562/0.000
15-02-2023-10-59-23,google.com,(142.250.185.142),1,icmp_seq=1,ttl=116,time=44.5,1,1,0%,44.475/44.475/44.475/0.000
15-02-2023-10-59-24,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=51.0,1,1,0%,50.969/50.969/50.969/0.000
15-02-2023-10-59-25,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=30.9,1,1,0%,30.912/30.912/30.912/0.000
15-02-2023-10-59-26,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=42.3,1,1,0%,42.334/42.334/42.334/0.000
15-02-2023-10-59-27,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=28.8,1,1,0%,28.834/28.834/28.834/0.000
15-02-2023-10-59-28,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=41.1,1,1,0%,41.094/41.094/41.094/0.000
15-02-2023-10-59-29,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.3,1,1,0%,38.290/38.290/38.290/0.000
15-02-2023-10-59-30,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=42.3,1,1,0%,42.302/42.302/42.302/0.000
15-02-2023-10-59-31,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=51.7,1,1,0%,51.669/51.669/51.669/0.000
15-02-2023-10-59-32,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=44.2,1,1,0%,44.174/44.174/44.174/0.000
15-02-2023-10-59-33,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=43.1,1,1,0%,43.110/43.110/43.110/0.000
15-02-2023-10-59-35,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=48.1,1,1,0%,48.120/48.120/48.120/0.000
15-02-2023-10-59-36,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=39.7,1,1,0%,39.701/39.701/39.701/0.000
15-02-2023-10-59-37,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=43.3,1,1,0%,43.311/43.311/43.311/0.000
15-02-2023-10-59-38,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=37.6,1,1,0%,37.567/37.567/37.567/0.000
15-02-2023-10-59-39,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=45.6,1,1,0%,45.554/45.554/45.554/0.000
15-02-2023-10-59-40,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=43.3,1,1,0%,43.317/43.317/43.317/0.000
15-02-2023-10-59-41,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=49.3,1,1,0%,49.319/49.319/49.319/0.000
15-02-2023-10-59-42,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=40.3,1,1,0%,40.250/40.250/40.250/0.000
15-02-2023-10-59-43,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=34.6,1,1,0%,34.590/34.590/34.590/0.000
15-02-2023-10-59-44,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=37.1,1,1,0%,37.120/37.120/37.120/0.000
15-02-2023-10-59-45,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=44.8,1,1,0%,44.786/44.786/44.786/0.000
15-02-2023-10-59-46,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=29.7,1,1,0%,29.709/29.709/29.709/0.000
15-02-2023-10-59-47,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=40.4,1,1,0%,40.377/40.377/40.377/0.000
15-02-2023-10-59-48,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.4,1,1,0%,35.378/35.378/35.378/0.000
15-02-2023-10-59-49,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=41.8,1,1,0%,41.777/41.777/41.777/0.000
15-02-2023-10-59-50,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=32.1,1,1,0%,32.129/32.129/32.129/0.000
15-02-2023-10-59-52,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.4,1,1,0%,35.389/35.389/35.389/0.000
15-02-2023-10-59-53,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=36.0,1,1,0%,36.020/36.020/36.020/0.000
15-02-2023-10-59-54,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=39.3,1,1,0%,39.305/39.305/39.305/0.000
15-02-2023-10-59-55,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=33.2,1,1,0%,33.220/33.220/33.220/0.000
15-02-2023-10-59-56,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=31.6,1,1,0%,31.595/31.595/31.595/0.000
15-02-2023-10-59-57,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.3,1,1,0%,38.334/38.334/38.334/0.000
15-02-2023-10-59-58,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=48.2,1,1,0%,48.164/48.164/48.164/0.000
15-02-2023-10-59-59,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.3,1,1,0%,38.336/38.336/38.336/0.000
15-02-2023-11-00-00,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=46.2,1,1,0%,46.239/46.239/46.239/0.000
15-02-2023-11-00-01,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=45.1,1,1,0%,45.106/45.106/45.106/0.000
15-02-2023-11-00-02,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=46.3,1,1,0%,46.306/46.306/46.306/0.000
15-02-2023-11-00-03,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=56.0,1,1,0%,55.984/55.984/55.984/0.000
15-02-2023-11-00-04,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=70.6,1,1,0%,70.590/70.590/70.590/0.000
15-02-2023-11-00-05,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=53.1,1,1,0%,53.149/53.149/53.149/0.000
15-02-2023-11-00-06,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=36.6,1,1,0%,36.616/36.616/36.616/0.000
15-02-2023-11-00-08,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=50.2,1,1,0%,50.170/50.170/50.170/0.000
15-02-2023-11-00-09,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.7,1,1,0%,35.668/35.668/35.668/0.000
15-02-2023-11-00-10,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=51.9,1,1,0%,51.930/51.930/51.930/0.000
15-02-2023-11-00-11,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=58.7,1,1,0%,58.690/58.690/58.690/0.000
15-02-2023-11-00-12,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=59.2,1,1,0%,59.205/59.205/59.205/0.000
15-02-2023-11-00-13,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=40.5,1,1,0%,40.491/40.491/40.491/0.000
15-02-2023-11-00-14,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=23.6,1,1,0%,23.631/23.631/23.631/0.000
15-02-2023-11-00-15,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=32.8,1,1,0%,32.793/32.793/32.793/0.000
15-02-2023-11-00-16,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=34.4,1,1,0%,34.371/34.371/34.371/0.000
15-02-2023-11-00-17,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.0,1,1,0%,37.976/37.976/37.976/0.000
15-02-2023-11-00-18,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=25.3,1,1,0%,25.338/25.338/25.338/0.000
15-02-2023-11-00-19,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=33.5,1,1,0%,33.546/33.546/33.546/0.000
15-02-2023-11-00-20,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=46.9,1,1,0%,46.909/46.909/46.909/0.000
15-02-2023-11-00-21,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=33.5,1,1,0%,33.519/33.519/33.519/0.000
15-02-2023-11-00-22,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.6,1,1,0%,35.621/35.621/35.621/0.000
15-02-2023-11-00-23,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=37.1,1,1,0%,37.055/37.055/37.055/0.000
15-02-2023-11-00-25,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=30.2,1,1,0%,30.235/30.235/30.235/0.000
15-02-2023-11-00-26,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.6,1,1,0%,35.617/35.617/35.617/0.000
15-02-2023-11-00-27,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.6,1,1,0%,35.570/35.570/35.570/0.000
15-02-2023-11-00-28,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=52.8,1,1,0%,52.830/52.830/52.830/0.000
15-02-2023-11-00-29,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=40.6,1,1,0%,40.599/40.599/40.599/0.000
15-02-2023-11-00-30,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.9,1,1,0%,38.888/38.888/38.888/0.000
15-02-2023-11-00-31,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=47.8,1,1,0%,47.832/47.832/47.832/0.000
15-02-2023-11-00-32,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=50.0,1,1,0%,50.038/50.038/50.038/0.000
15-02-2023-11-00-33,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=46.5,1,1,0%,46.548/46.548/46.548/0.000
15-02-2023-11-00-34,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=36.2,1,1,0%,36.187/36.187/36.187/0.000
15-02-2023-11-00-35,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=41.8,1,1,0%,41.819/41.819/41.819/0.000
15-02-2023-11-00-36,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=41.9,1,1,0%,41.861/41.861/41.861/0.000
15-02-2023-11-00-37,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=51.0,1,1,0%,51.013/51.013/51.013/0.000
15-02-2023-11-00-38,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=44.3,1,1,0%,44.278/44.278/44.278/0.000
15-02-2023-11-00-39,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=68.2,1,1,0%,68.212/68.212/68.212/0.000
15-02-2023-11-00-41,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.3,1,1,0%,38.255/38.255/38.255/0.000
15-02-2023-11-00-42,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=49.0,1,1,0%,48.975/48.975/48.975/0.000
15-02-2023-11-00-43,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=44.7,1,1,0%,44.743/44.743/44.743/0.000
15-02-2023-11-00-44,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=43.7,1,1,0%,43.713/43.713/43.713/0.000
15-02-2023-11-00-45,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=39.7,1,1,0%,39.684/39.684/39.684/0.000
15-02-2023-11-00-46,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=61.1,1,1,0%,61.101/61.101/61.101/0.000
15-02-2023-11-00-47,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.5,1,1,0%,35.525/35.525/35.525/0.000
15-02-2023-11-00-48,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=45.5,1,1,0%,45.498/45.498/45.498/0.000
15-02-2023-11-00-49,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=44.0,1,1,0%,44.042/44.042/44.042/0.000
15-02-2023-11-00-50,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=42.2,1,1,0%,42.156/42.156/42.156/0.000
15-02-2023-11-00-51,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=47.2,1,1,0%,47.202/47.202/47.202/0.000
15-02-2023-11-00-52,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=46.3,1,1,0%,46.300/46.300/46.300/0.000
15-02-2023-11-00-53,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=47.4,1,1,0%,47.429/47.429/47.429/0.000
15-02-2023-11-00-55,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=48.8,1,1,0%,48.837/48.837/48.837/0.000
15-02-2023-11-00-56,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=41.5,1,1,0%,41.484/41.484/41.484/0.000
15-02-2023-11-00-57,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=44.1,1,1,0%,44.130/44.130/44.130/0.000
15-02-2023-11-00-58,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=42.8,1,1,0%,42.763/42.763/42.763/0.000
15-02-2023-11-00-59,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.8,1,1,0%,35.775/35.775/35.775/0.000
15-02-2023-11-01-00,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=37.2,1,1,0%,37.167/37.167/37.167/0.000
15-02-2023-11-01-01,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=62.0,1,1,0%,61.950/61.950/61.950/0.000
15-02-2023-11-01-02,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=46.2,1,1,0%,46.225/46.225/46.225/0.000
15-02-2023-11-01-03,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=41.8,1,1,0%,41.814/41.814/41.814/0.000
15-02-2023-11-01-04,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=41.3,1,1,0%,41.310/41.310/41.310/0.000
15-02-2023-11-01-05,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=34.4,1,1,0%,34.391/34.391/34.391/0.000
15-02-2023-11-01-06,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=36.4,1,1,0%,36.393/36.393/36.393/0.000
15-02-2023-11-01-07,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=41.8,1,1,0%,41.799/41.799/41.799/0.000
15-02-2023-11-01-08,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=47.1,1,1,0%,47.148/47.148/47.148/0.000
15-02-2023-11-01-09,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=48.1,1,1,0%,48.143/48.143/48.143/0.000
15-02-2023-11-01-10,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=36.5,1,1,0%,36.497/36.497/36.497/0.000
15-02-2023-11-01-12,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=48.3,1,1,0%,48.279/48.279/48.279/0.000
15-02-2023-11-01-13,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=59.6,1,1,0%,59.587/59.587/59.587/0.000
15-02-2023-11-01-14,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=39.8,1,1,0%,39.764/39.764/39.764/0.000
15-02-2023-11-01-15,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=39.4,1,1,0%,39.403/39.403/39.403/0.000
15-02-2023-11-01-16,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=40.6,1,1,0%,40.614/40.614/40.614/0.000
15-02-2023-11-01-17,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.0,1,1,0%,38.016/38.016/38.016/0.000
15-02-2023-11-01-18,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=53.1,1,1,0%,53.061/53.061/53.061/0.000
15-02-2023-11-01-19,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=37.9,1,1,0%,37.889/37.889/37.889/0.000
15-02-2023-11-01-20,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=41.9,1,1,0%,41.855/41.855/41.855/0.000
15-02-2023-11-01-21,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=34.1,1,1,0%,34.121/34.121/34.121/0.000
15-02-2023-11-01-22,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=45.8,1,1,0%,45.821/45.821/45.821/0.000
15-02-2023-11-01-23,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.6,1,1,0%,38.583/38.583/38.583/0.000
15-02-2023-11-01-24,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=36.5,1,1,0%,36.534/36.534/36.534/0.000
15-02-2023-11-01-25,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=36.3,1,1,0%,36.282/36.282/36.282/0.000
15-02-2023-11-01-27,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=52.2,1,1,0%,52.223/52.223/52.223/0.000
15-02-2023-11-01-28,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=41.5,1,1,0%,41.450/41.450/41.450/0.000
15-02-2023-11-01-29,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=32.2,1,1,0%,32.231/32.231/32.231/0.000
15-02-2023-11-01-30,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=37.8,1,1,0%,37.771/37.771/37.771/0.000
15-02-2023-11-01-31,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.1,1,1,0%,38.115/38.115/38.115/0.000
15-02-2023-11-01-32,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.0,1,1,0%,35.040/35.040/35.040/0.000
15-02-2023-11-01-33,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.5,1,1,0%,38.481/38.481/38.481/0.000
15-02-2023-11-01-34,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=33.7,1,1,0%,33.746/33.746/33.746/0.000
15-02-2023-11-01-35,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=33.2,1,1,0%,33.187/33.187/33.187/0.000
15-02-2023-11-01-36,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=37.1,1,1,0%,37.077/37.077/37.077/0.000
15-02-2023-11-01-37,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=26.7,1,1,0%,26.739/26.739/26.739/0.000
15-02-2023-11-01-38,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=30.7,1,1,0%,30.674/30.674/30.674/0.000
15-02-2023-11-01-39,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=28.5,1,1,0%,28.486/28.486/28.486/0.000
15-02-2023-11-01-40,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.8,1,1,0%,35.788/35.788/35.788/0.000
15-02-2023-11-01-41,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.0,1,1,0%,37.991/37.991/37.991/0.000
15-02-2023-11-01-42,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=38.0,1,1,0%,38.003/38.003/38.003/0.000
15-02-2023-11-01-43,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=37.6,1,1,0%,37.623/37.623/37.623/0.000
15-02-2023-11-01-45,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=45.7,1,1,0%,45.675/45.675/45.675/0.000
15-02-2023-11-01-46,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=39.8,1,1,0%,39.827/39.827/39.827/0.000
15-02-2023-11-01-47,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=37.6,1,1,0%,37.618/37.618/37.618/0.000
15-02-2023-11-01-48,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=46.1,1,1,0%,46.124/46.124/46.124/0.000
15-02-2023-11-01-49,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=35.7,1,1,0%,35.748/35.748/35.748/0.000
15-02-2023-11-01-50,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=53.3,1,1,0%,53.314/53.314/53.314/0.000
15-02-2023-11-01-51,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=52.6,1,1,0%,52.625/52.625/52.625/0.000
15-02-2023-11-01-52,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=43.1,1,1,0%,43.131/43.131/43.131/0.000
15-02-2023-11-01-53,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=37.0,1,1,0%,37.006/37.006/37.006/0.000
15-02-2023-11-01-54,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=64.7,1,1,0%,64.737/64.737/64.737/0.000
15-02-2023-11-01-55,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=60.6,1,1,0%,60.572/60.572/60.572/0.000
15-02-2023-11-01-56,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=42.1,1,1,0%,42.077/42.077/42.077/0.000
15-02-2023-11-02-07,google.com,(142.250.186.142),1,icmp_seq=1,ttl=58,time=50.4,1,1,0%,50.387/50.387/50.387/0.000
